허가구역명,장소유형,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,푸드트럭운영대수,허가구역사용료,허가구역운영시작일자,허가구역운영종료일자,허가구역휴무일,허가구역평일운영시작시각,허가구역평일운영종료시각,허가구역주말운영시작시각,허가구역주말운영종료시각,1월운영시작시각,1월운영종료시각,2월운영시작시각,2월운영종료시각,3월운영시작시각,3월운영종료시각,4월운영시작시각,4월운영종료시각,5월운영시작시각,5월운영종료시각,6월운영시작시각,6월운영종료시각,7월운영시작시각,7월운영종료시각,8월운영시작시각,8월운영종료시각,9월운영시작시각,9월운영종료시각,10월운영시작시각,10월운영종료시각,11월운영시작시각,11월운영종료시각,12월운영시작시각,12월운영종료시각,판매제한품목,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
백석그린빌2차아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 백석3로 91, 1층 (백석동, 백석그린빌2차아파트)",충청남도 천안시 서북구 백석동 890 백석그린빌2차아파트,,,2.0,아파트관리소 별도 문의,2022-11-02,2024-02-28,목,09:00,21:00,00:00,00:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
e편한세상 스마일시티 2차아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 스마일시티2로 2, 1층 (차암동, e편한세상 스마일시티 2차)",충청남도 천안시 서북구 차암동 543 e편한세상 스마일시티 2차,,,1.0,아파트관리소 별도 문의,2022-11-07,2023-08-16,목,09:00,20:00,00:00,00:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
두정역 효성해링턴 플레이스아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 봉정로 324 (두정동, 두정역 효성해링턴 플레이스)",충청남도 천안시 서북구 두정동 2078 두정역 효성해링턴 플레이스,,,6.0,아파트관리소 별도 문의,2023-02-03,2023-12-31,금,09:00,20:00,00:00,00:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
한성필하우스1차아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 부성6길 11 (두정동, 한성필하우스1차아파트)",충청남도 천안시 서북구 두정동 1000 한성필하우스1차아파트,,,1.0,아파트관리소 별도 문의,2023-03-22,2024-02-28,월,09:00,20:00,00:00,00:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
천안시티자이아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 성성6로 21 (성성동, 천안시티자이)",충청남도 천안시 서북구 성성동 827 천안시티자이,,,1.0,아파트관리소 별도 문의,2023-06-14,2023-12-20,수,09:00,20:00,00:00,00:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
천안레이크타운2차 푸르지오아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 성성9로 14 (성성동, 천안레이크타운2차 푸르지오)",충청남도 천안시 서북구 성성동 697 천안레이크타운2차 푸르지오,,,1.0,아파트관리소 별도 문의,2023-06-23,2023-11-21,화,09:00,20:00,00:00,00:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
대명리조트,01,충청남도,천안시,충청남도 천안시 동남구 성남면 종합휴양지로 200,충청남도 천안시 동남구 성남면 용원리 672,,,2.0,매출액의22프로,2018-07-02,2099-01-01,연중무휴,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,주류,충청남도 천안시 동남구청 환경위생과,041-521-4324,2023-06-30,4490000,충청남도 천안시
청당 코오롱 하늘채아파트내 장터,99,충청남도,천안시,"충청남도 천안시 동남구 광풍로 1800, 1층 (청당동, 청당 코오롱 하늘채)",충청남도 천안시 동남구 청당동 992 청당 코오롱 하늘채,,,1.0,아파트관리소 별도 문의,2022-10-28,2024-12-31,월,08:00,22:00,00:00,00:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,주류,충청남도 천안시 동남구청 환경위생과,041-521-4324,2023-06-30,4490000,충청남도 천안시
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-05-25,2024-05-25,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-06-15,2024-06-15,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-06-19,2024-06-19,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-08-06,2024-08-06,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-10-19,2024-10-20,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
의좋은형제공원 주차장,02,충청남도,예산군,충청남도 예산군 대흥면 예당로 885,충청남도 예산군 대흥면 동서리 384-11,36.60826625,126.7918293,,0,2017-03-15,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
사적지 제229호 충의사 주차장,02,충청남도,예산군,,충청남도 예산군 덕산면 시량리 119-1,36.68653715,126.651381,,0,2017-03-15,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
유형문화재 제43호 추사고택 주차장,02,충청남도,예산군,충청남도 예산군 신암면 추사고택로 261,충청남도 예산군 신암면 용궁리 904,36.74693565,126.7984593,,0,2017-03-15,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
예당관광지 주차장,02,충청남도,예산군,,충청남도 예산군 응봉면 후사리 448-1,,,,0,2017-03-15,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
덕산도립공원 수덕사 주차장,04,충청남도,예산군,,충청남도 예산군 덕산면 사천리 25-36,36.65581805,126.6207305,,0,2017-03-15,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
무한천체육공원 주차장,04,충청남도,예산군,,충청남도 예산군 예산읍 산성리 435-2,,,,0,2017-03-15,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
국립공주대학교 산업과학대학 주차장,06,충청남도,예산군,충청남도 예산군 예산읍 대학로 54,충청남도 예산군 예산읍 대회리 1,36.66988834,126.8594141,,0,2017-03-15,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
봉수산자연휴양림(수목원) 주차장,02,충청남도,예산군,충청남도 예산군 대흥면 임존성길 153,충청남도 예산군 대흥면 상중리 470-7,36.59844872,126.7808937,,0,2019-06-17,2099-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 예산군,041-339-7482,2024-11-08,4610000,충청남도 예산군
용하체육관,3,강원특별자치도,양구군,강원특별자치도 양구군 남면 정중앙로 624-18,강원특별자치도 양구군 남면 용하리 418,38.10859018,128.0349403,2.0,0,2017-07-10,2019-12-31,0,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,(재)양구군시설관리사업단,033-480-2772,2024-09-06,4321000,강원특별자치도 양구군
청춘체육관,3,강원특별자치도,양구군,강원특별자치도 양구군 양구읍 함춘로 64,강원특별자치도 양구군 양구읍 하리 434-1,38.11422684,127.987116,3.0,0,2019-03-27,2024-12-31,0,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,(재)양구군시설관리사업단,033-480-2772,2024-09-06,4321000,강원특별자치도 양구군
동해웰빙스포츠타운길,3,강원특별자치도,동해시,강원특별자치도 동해시 덕골길 10,,37.51606095,129.1021986,,월 46970원,2017-03-02,2022-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,강원특별자치도 동해시청,033-539-3500,2024-08-27,4211000,강원특별자치도 동해시
남광주밤기차야시장,99,광주광역시,동구,광주광역시 동구 제봉로 7,광주광역시 동구 학동 55,35.1389375,126.9218722,,월 200000원,2016-10-21,2023-12-31,월+화+수+목+금+일,00:00,00:00,18:30,23:30,,,,,,,,,,,,,,,,,,,,,,,,,주류,광주광역시 동구,062-608-3357,2024-08-31,3590000,광주광역시 동구
국립아시아문화전당,8,광주광역시,동구,광주광역시 동구 문화전당로 38,광주광역시 동구 광산동 13,35.147371428,126.9208567631,,행사별 다름,2017-05-02,2023-12-31,행사종료일,17:00,22:00,17:00,22:00,,,,,,,,,10:00,22:00,,,,,,,,,,,,,,,주류,광주광역시 동구,062-608-3357,2024-08-31,3590000,광주광역시 동구
충장축제 행사장,99,광주광역시,동구,광주광역시 동구 문화전당로 38,광주광역시 동구 광산동 13,35.147371428,126.9208567631,,"550000(5일, 부과세 포함)",2016-09-26,2023-12-31,행사종료일,12:30,22:00,12:30,22:00,,,,,,,,,,,,,,,,,,,10:00,22:00,,,,,주류,광주광역시 동구,062-608-3357,2024-08-31,3590000,광주광역시 동구
독산역 2번출구 앞 광장,8,서울특별시,금천구,서울특별시 금천구 벚꽃로 115(가산동),서울특별시 금천구 가산동 717,37.46598732,126.8895142,3.0,2294050,2022-04-01,2024-03-31,연중 무휴,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,주류,서울특별시 금천구 지역경제과,02-2627-1316,2024-09-02,3170000,서울특별시 금천구
롯데프리미엄아울렛 부여점,2,충청남도,부여군,"충청남도 부여군 규암면 백제문로 387, 롯데프리미엄아울렛 1층 광장(리복매장 앞)",충청남도 부여군 규암면 합정리 172,36.30721422,126.9021823744,1.0,0,2020-07-22,2040-07-22,월요일+화요일+수요일+목요일+금요일,00:00,00:00,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 부여군청,041-830-8634,2024-08-19,4570000,충청남도 부여군
롯데프리미엄아울렛 부여점,2,충청남도,부여군,"충청남도 부여군 부여읍 금성로 5, 국립부여박물관",충청남도 부여군 부여읍 동남리 산 16-1,36.27564277,126.9178933,1.0,0,2022-01-26,2042-01-26,월요일+화요일+수요일+목요일+금요일,00:00,00:00,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 부여군청,041-830-8634,2024-08-19,4570000,충청남도 부여군
서동공원,2,충청남도,부여군,,충청남도 부여군 부여읍 동남리 181,36.27189228,126.9106567,1.0,0,2022-07-15,2042-07-15,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 부여군청,041-830-8634,2024-08-19,4570000,충청남도 부여군
백제문화제 행사장,2,충청남도,부여군,"충청남도 부여군 부여읍 의열로 33, 부여 백제문화제 행사장",충청남도 부여군 부여읍 동남리 429-4,36.27958842,126.9161474,1.0,0,2022-09-19,2042-09-19,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 부여군청,041-830-8634,2024-08-19,4570000,충청남도 부여군
백제문화제 행사장,2,충청남도,부여군,"충청남도 부여군 부여읍 백강로 135, 백제문화제 행사장 일원",충청남도 부여군 부여읍 구교리 15-3,36.28711682,126.9048787,1.0,0,2022-09-21,2042-09-21,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 부여군청,041-830-8634,2024-08-19,4570000,충청남도 부여군
부여 달밤야시장,2,충청남도,부여군,충청남도 부여군 부여읍 성왕로173번길 12,충청남도 부여군 부여읍 구아리 432,36.28149441,126.9075581,1.0,0,2023-04-20,2043-04-20,월요일+화요일+수요일+목요일,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 부여군청,041-830-8634,2024-08-19,4570000,충청남도 부여군
서동공원,2,충청남도,부여군,,충청남도 부여군 부여읍 동남리 117,36.2696842539,126.9122110391,1.0,0,2023-06-15,2043-06-15,연중무휴,09:00,23:59,09:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 부여군청,041-830-8634,2024-08-19,4570000,충청남도 부여군
이천농업테마공원 공원부지,99,경기도,이천시,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 어농리 871-3,37.17960623,127.4453047,2.0,연 127820원,2019-03-08,2021-03-07,운영중단,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,운영중단,이천시시설관리공단,031-632-6607,2024-10-02,B553081,이천시시설관리공단
청사포정거장,1,부산광역시,해운대구,부산광역시 해운대구 청사포로 116 (중동),부산광역시 해운대구 중동 555-2,35.16122317,129.1913662,3.0,0,2021-12-24,2027-01-09,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,주류,부산광역시 해운대구청,051-749-4404,2024-10-18,3330000,부산광역시 해운대구
동백섬(더베이 101),2,부산광역시,해운대구,부산광역시 해운대구 동백로 52 (우동),부산광역시 해운대구 우동 747-7,35.156581,129.1520693,1.0,0,2022-11-08,2025-12-31,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,주류,부산광역시 해운대구청,051-749-4404,2024-10-18,3330000,부산광역시 해운대구
송정역(폐역),1,부산광역시,해운대구,부산광역시 해운대구 송정중앙로8번길 60 (송정동),부산광역시 해운대구 송정동 299-2,35.18093906,129.2003352,2.0,0,2023-06-02,2025-09-28,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,주류,부산광역시 해운대구청,051-749-4404,2024-10-18,3330000,부산광역시 해운대구
부산시청 푸드트럭존,8,부산광역시,연제구,부산광역시 연제구 중앙대로 1001,부산광역시 연제구 연산동 1000,35.17992599,129.0750952,2.0,0,2017-12-22,2018-12-22,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 연제구청,051-665-4415,2024-10-17,3370000,부산광역시 연제구
아시아드주경기장,8,부산광역시,연제구,부산광역시 연제구 월드컵대로 344,부산광역시 연제구 거제동 1299,35.19008744,129.058356,7.0,0,2017-11-23,2018-10-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 연제구청,051-665-4415,2024-10-17,3370000,부산광역시 연제구
곡교천 은행나무길,5,충청남도,아산시,,충청남도 아산시 염치읍 송곡리 113-2,,,5.0,월898540원,2022-06-09,2023-06-08,월요일+1월1일+설 당일+추석 전일+추석 당일,11:00,18:00,11:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
이순신종합운동장 내 푸드트럭존,3,충청남도,아산시,충청남도 아산시 남부로 370-24,충청남도 아산시 풍기동 366-1,,,2.0,0,2023-03-01,2023-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
온양온천시장 이벤트광장,99,충청남도,아산시,충청남도 아산시 시장길 5,충청남도 아산시 온천동 46-3,,,1.0,0,2023-01-01,2023-12-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
아파트 알뜰시장,99,충청남도,아산시,충청남도 아산시 배방읍 배방로 58-44,충청남도 아산시 배방읍 공수리 1730,,,4.0,0,2023-03-10,2024-03-09,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
아파트 알뜰시장,99,충청남도,아산시,충청남도 아산시 배방읍 연화로 36(연화마을 8단지),충청남도 아산시 배방읍 장재리 1539,,,2.0,0,2024-06-24,2025-06-16,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
아파트 알뜰시장,99,충청남도,아산시,충청남도 아산시 음봉면 음봉로 515-38(더샵 레이크시티2차 아파트),충청남도 아산시 월랑리 702,,,5.0,0,2024-06-03,2025-04-15,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
아파트 알뜰시장,99,충청남도,아산시,충청남도 아산시 음봉면 음봉로 515-37(더샵 레이크시티3차 아파트),충청남도 아산시 월랑리 695,,,2.0,0,2024-06-14,2026-02-28,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
아파트 알뜰시장,99,충청남도,아산시,충청남도 아산시 음봉면 음봉로 567(더샵 레이크사이드 아파트),충청남도 아산시 월랑리 615,,,1.0,0,2024-07-05,2026-02-28,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,충청남도 아산시,041-540-2109,2024-08-31,4520000,충청남도 아산시
율곡면 대야로,99,경상남도,합천군,경상남도 합천군 율곡면 대야로 1319,,35.5969947,128.1853948,1.0,0,2023-09-08,2028-07-31,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 합천군청,055-930-3317,2024-10-07,5480000,경상남도 합천군
신소양체육공원,01,경상남도,합천군,,경상남도 합천군 합천읍 영창리 898,35.583508,128.170197,7.0,0,2024-09-28,2024-10-27,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 합천군청,055-930-3317,2024-10-07,5480000,경상남도 합천군
반도정식당 앞,99,경상남도,합천군,경상남도 합천군 용주면 합천호수로 842,,35.546774,128.081769,1.0,0,2024-07-18,2026-06-01,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 합천군청,055-930-3317,2024-10-07,5480000,경상남도 합천군
오장폭포주차장,2,강원특별자치도,정선군,,강원특별자치도 정선군 여량면 구절리 산 2,37.52001009,128.7337022,1.0,10만원(10년치),2017-01-19,2027-01-19,연중무휴,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,식품외품목,강원특별자치도 정선군청,033-560-2552,2024-09-07,4291000,강원특별자치도 정선군
만항재,2,강원특별자치도,정선군,강원특별자치도 정선군 고한읍 함백산로 865,강원특별자치도 정선군 고한읍 고한리 산 215-3,37.1485691,128.8989922,1.0,120만원(1년치),2017-06-12,2024-12-31,연중무휴,10:00,17:00,08:30,18:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,식품외품목,강원특별자치도 정선군청,033-560-2552,2024-09-07,4291000,강원특별자치도 정선군
문화체육회관,3,강원특별자치도,양구군,강원특별자치도 양구군 양구읍 양록길23번길 17,강원특별자치도 양구군 양구읍 상리 505,38.108303,127.9843733,2.0,0,2017-07-10,2023-11-30,0,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,(재)양구군시설관리사업단,033-480-2772,2024-09-06,4321000,강원특별자치도 양구군
레포츠공원,3,강원특별자치도,양구군,강원특별자치도 양구군 양구읍 박수근로 366-11,강원특별자치도 양구군 양구읍 상리 404-1,38.10505304,127.9822628,2.0,0,2017-07-10,2019-12-31,0,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,(재)양구군시설관리사업단,033-480-2772,2024-09-06,4321000,강원특별자치도 양구군
테니스파크,3,강원특별자치도,양구군,강원특별자치도 양구군 양구읍 함춘로 102,강원특별자치도 양구군 양구읍 하리 439,38.11671862,127.9884611,3.0,0,2017-07-10,2024-05-31,0,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,(재)양구군시설관리사업단,033-480-2772,2024-09-06,4321000,강원특별자치도 양구군
경기남부도로,99,경기도,의왕시,"경기도 의왕시 오전로 24, 의왕휴게소 서울방향 (왕곡동)",경기도 의왕시 왕곡동 260,,,1.0,0,2019-01-24,2032-12-31,연중무휴,00:00,20:00,00:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 의왕시청,031-345-2823,2024-12-09,4030000,경기도 의왕시
의왕휴게소,99,경기도,의왕시,"경기도 의왕시 오전로 24, 의왕휴게소 서울방향 (왕곡동)",경기도 의왕시 왕곡동 260,,,1.0,0,2019-04-29,2033-06-30,연중무휴,00:00,20:00,00:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 의왕시청,031-345-2823,2024-12-09,4030000,경기도 의왕시
의왕휴게소,99,경기도,의왕시,"경기도 의왕시 오전로 24, 의왕휴게소 서울방향 (왕곡동)",경기도 의왕시 왕곡동 260,,,1.0,0,2024-04-11,2028-12-31,연중무휴,00:00,20:00,00:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 의왕시청,031-345-2823,2024-12-09,4030000,경기도 의왕시
왕송호수공원,04,경기도,의왕시,,경기도 의왕시 초평동 278-9,,,1.0,0,2016-12-20,2025-12-14,연중무휴,00:00,20:00,00:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 의왕시청,031-345-2823,2024-12-09,4030000,경기도 의왕시
왕송호수공원,04,경기도,의왕시,,경기도 의왕시 초평동 278-9,,,1.0,0,2017-01-02,2025-12-04,연중무휴,00:00,20:00,00:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 의왕시청,031-345-2823,2024-12-09,4030000,경기도 의왕시
고려청자박물관,99,전라남도,강진군,전라남도 강진군 대구면 청자촌길 33,,,,,0,2024-02-23,2024-03-03,연중무휴,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,,전라남도 강진군청,061-430-3732,2024-12-10,4920000,전라남도 강진군
광주도자기엑스포장,99,경기도,광주시,"경기도 광주시 곤지암읍 경충대로 727, 광주도자기엑스포장",경기도 광주시 곤지암읍 삼리 72-1 광주도자기엑스포장,,,1.0,0,2024-01-23,2028-06-22,연중무휴,08:00,22:00,08:00,22:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 광주시청,031-760-8435,2024-12-10,5540000,경기도 광주시
팀업캠퍼스,99,경기도,광주시,"경기도 광주시 곤지암읍 경충대로 729, 팀업캠퍼스 푸드트럭존",경기도 광주시 곤지암읍 삼리 430 팀업캠퍼스 푸드트럭존,,,1.0,0,2024-01-23,2028-06-22,연중무휴,08:00,22:00,08:00,22:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 광주시청,031-760-8435,2024-12-10,5540000,경기도 광주시
진천군 농다리,7,충청북도,진천군,,충청북도 진천군 문백면 구산동리 593-1,36.8259758605,127.4921638074,4.0,0,2024-03-21,2026-12-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 진천군청,043-539-3425,2025-06-27,4450000,충청북도 진천군
